_pkey,excessFee,rrp,balanceRRP,oldBalanceRRP,productName,productDesc,coverage,productCode,policyStartDate,policyEndDate,policyStatus,retailerName,deviceType,make,model,purchaseDate,deviceCost,relationship,channel,claimType,country,status,turnOnOff,touchScreen,smashed,frontCamera,backCamera,frontOrBackCamera,audio,mic,buttons,connection,charging,other,issueDesc,approved,rrp_minus_balance,fee_to_rrp,coverage_duration_days,purchase_to_policy_end_days,days_after_policy_anchor_to_end,coverage_duration_tier,symptom_count,issueDesc_en,_wc_issue_en,persona
2030,59.0,1819.0,1819.0,1819.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,18/02/2023,18/02/2024,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA152,18/02/2023,0,self,Online Portal,Accidental Damage,NL,Completed,0.0,0.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,Er zit een ster in het scherm waardoor het scherm niet meer werkt en het een zwart beeld geeft,Ik de eigenaar verlies mijn evenwicht en daardoor komt de telefoon zachtjes maar ongelukkig ***** de eettafel ***. Mijn vingers zaten zelfs tussen de telefoon en tafel. In de linker bovenhoek is er *** ster gekomen en deze is helemaal uitgelopen. *** scherm is helemaal zwart en ik *** er helemaal niets **** *** ****. ,1,0.0,0.032435404068169325,365.0,365.0,365.0,tier_appx_12mo,4,I the owner lose my balance and thereby comes the phone softly but unluckily ***** the dining table ***. My fingers sat even between the phone and table. In the left top corner is there *** star come and this is entirely run out. *** screen is entirely black and I *** there entirely nothing **** *** ****.,58,The Clumsy Dropper (Standard Accidental)
2031,109.0,1049.0,1049.0,1049.0,NL_ADLD_12M_UPFRONT_SMARTPHONE,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1203,2022-10-10 00:00:00,2023-10-10 00:00:00,Active,WUAWEI eStore,,WUAWEI,WUAWEI-AAA54,2022-10-10 00:00:00,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Toestel klapt niet geheel open en scherm wekt half tot niet,Op grond gevallen tijdens uitdrukken *** de wekker. Ligt naast me op kastje. Door wekker heen geslapen. Blijkbaar verkeerd op op de grond gevallen. Nu,1,0.0,0.10390848427073403,365.0,365.0,365.0,tier_appx_12mo,1,On ground fallen during pressing out *** the alarm clock. Lies next to me on cabinet. Through alarm clock slept. Apparently wrong on on the ground fallen. Now,28,The Clumsy Dropper (Standard Accidental)
2032,25.0,229.0,103.32,103.32,NL_ADLD_12M_UPFRONT_TABLET,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1204,31/01/2023,31/01/2024,Active,WUAWEI eStore,TABLET,WUAWEI,WUAWEI-AAA307,31/01/2023,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,0.0,,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,Misschien dag camera voor ook kapot is nu descherm kapot is ,Gevallen *** *** plankje op de stenen vloer  waarbij  de scherm gebarts en in stukken is gegaan je *** er nu **** *** voor de rest *** hij *** nog goed ,1,125.68,0.1091703056768559,365.0,365.0,365.0,tier_appx_12mo,4,Fallen *** *** shelf on the stone floor whereby the screen cracked and in pieces is gone you *** there now **** *** for the rest *** he *** still well,31,The Clumsy Dropper (Standard Accidental)
2033,59.0,1649.0,1649.0,1649.0,NL_ADLD+THEFT_24M_UPFRONT_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT24,2022-12-05 00:00:00,2024-12-05 00:00:00,Active,WUAWEI eStore,,WUAWEI,WUAWEI-AAA41,2022-11-05 00:00:00,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,1.0,,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,Geluid werkt niet zoals het hoort. Minder gehoor dan normaal. Scherm begint te knipperen met meldingen die binnen komen of als je toestel oplaad,Ik gebruikte zelf de toestel. **** de toestel op de grond ******. Ik had de toestel vast in mijn hand.  Nadat *** is gevallen heb ik minder gehoor. Geluid is slecht en scherm hapert als er meldingen komen. Voor mijn vakantie had ik de claim ingediend omdat de toestel niet op tijd ***** *** zijn hebben we de claim moeten annuleren en we hebben afgesproken dat wanneer ik terug was *** mijn vakantie opnieuw de claim *** indienen. ,1,0.0,0.035779260157671314,731.0,761.0,731.0,tier_appx_24mo,4,I used myself the device. **** the device on the ground ******. I had the device held in my hand. After *** is fallen have I less hearing. Sound is bad and screen stutters when there notifications come. Before my vacation had I the claim submitted because the device not on time ***** *** are have we the claim must cancel and we have agreed that when I back was *** my vacation again the claim *** submit.,78,The Clumsy Dropper (Standard Accidental)
2034,139.0,1199.0,1199.0,1199.0,NL_MANDATORY_ADLD_1Y_UPFRONT_SMARTPHONE_Q5B5,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1247,15/09/2023,15/09/2024,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA317,15/09/2023,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,0.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,"Echt **** flauw idee.. ik was op *** schoolplein, klap *** toestel open, zie *** ***** streepje, veeg met *** vinger erover en *** wordt erger. Dichtgeklapt en **** werd de vlek groter en *** touchscreen werkte niet ****.. Dynafix geeft *** *** en stootschade, maar dat is de grootste onzin (typisch dynafix ). *** toestel is absoluut niet gevallen,  of bewust hard gedrukt. *** was net ******! oud",1,0.0,0.11592994161801501,366.0,366.0,366.0,tier_appx_12mo,5,"Really **** faint idea.. I was on *** schoolyard, fold *** device open, see *** ***** line, wipe with *** finger over it and *** becomes worse. Folded shut and **** became the spot bigger and *** touchscreen worked not ****.. Dynafix gives *** *** and impact damage, but that is the biggest nonsense (typical dynafix ). *** device is absolutely not fallen, or consciously hard pressed. *** was just ******! old",72,The Clumsy Dropper (Standard Accidental)
2035,59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,20/02/2023,20/02/2024,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA119,20/02/2023,0,self,Online Portal,Liquid Damage,NL,Completed,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,"I was using the device. The phone fell in the water and remain submerged for 2 - 3 minutes as I was not aware of it.  Moment I realised the phone is submerged. I **** it out and visited the WUAWEI service center in *****, ******* and they said it is dead",1,0.0,0.037365421152628246,365.0,365.0,365.0,tier_appx_12mo,0,"I was using the device. The phone fell in the water and remain submerged for 2 - 3 minutes as I was not aware of it.  Moment I realised the phone is submerged. I **** it out and visited the WUAWEI service center in *****, ******* and they said it is dead",52,The Unlucky Spiller (Liquid Damage)
2036,139.0,1319.0,1319.0,1319.0,NL_MANDATORY_ADLD_1Y_UPFRONT_SMARTPHONE_Q5B5,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1247,30/08/2023,30/08/2024,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA183,30/08/2023,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,"Na *** hardlopen *** ik rustig gaan uitlopen. **** viel *** toestel uit mijn armband op *** asfalt, Ik **** nog steeds niet *** *** heeft kunnen gebeuren, want ik loop al heel **** op deze manier. De **** achtetkant heeft **** barsten opgelopen. ",1,0.0,0.10538286580742987,366.0,366.0,366.0,tier_appx_12mo,6,"After *** running *** I quietly go out running. **** fell *** device out of my armband on *** asphalt, I **** still not *** *** has been able to happen, because I run already very **** in this way. The **** back side has **** cracks sustained.",48,The Active/Sporty (Action Damage)
2037,139.0,1919.0,1919.0,1919.0,NL_ADLD+THEFT_UPFRONT1Y_EPP_SMARTPHONE_BLACKFRIDAY50%OFF,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT1240,20/12/2022,20/12/2023,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA167,20/12/2022,0,self,Online Portal,Accidental Damage,NL,Declined,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,Mijn scherm heeft lelijke krasjes *** *** ik graag repareren. Ik heb *** zelf ***** ****** op de stoeptegels. Ik *** dat mijn telefoon er gewoon weer netjes eruitziet ,0,0.0,0.07243355914538822,365.0,365.0,365.0,tier_appx_12mo,6,My screen has ugly scratches *** *** I gladly repair. I have *** myself ***** ****** on the sidewalk tiles. I *** that my phone there just again neatly looks,30,The Clumsy Dropper (Standard Accidental)
2038,59.0,1579.0,1579.0,1579.0,NL_ADLD+THEFT_12M_UPFRONT_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT1203,24/07/2023,24/07/2024,Active,BREDA SES,SMARTPHONES,WUAWEI,WUAWEI-AAA104,24/07/2023,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,0.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,Display is green and blink all the time and change colour. I drop it on the street and in the right up corner is broken.  I use that WUAWEI galaxy s 23 Ultra super protect case but nothing.,Drop it on the street and display is broken. I used WUAWEI GALAXY S23 Ultra super protection care but nothing. Al functions are one except display. It' s green and blink all the time. I was at ****************** and they told me to call you. \n\nDelija Kacar,1,0.0,0.037365421152628246,366.0,366.0,366.0,tier_appx_12mo,5,"Drop it on the street and display is broken. I used WUAWEI GALAXY S23 Ultra super protection care but nothing. All functions are one except display. It' s green and blink all the time. I was at ****************** and they told me to call you. 

Delija Kacar",47,The Clumsy Dropper (Standard Accidental)
2039,109.0,1109.0,1109.0,1109.0,NL_ADLD_24M_UPFRONT_SMARTPHONE,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD24,2022-07-12 00:00:00,2024-07-12 00:00:00,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA52,2022-07-12 00:00:00,0,self,Email,Accidental Damage,NL,Completed,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,**** tussen de vouw *** *** scherm gekomen waardoor *** gehele scherm niet **** functioneert. Eerst was *** *** streep bij de vouw maar na de telefoon dichtklappen werd *** gehele scherm zwart en reageerd nergens **** op.,1,0.0,0.09828674481514878,731.0,731.0,731.0,tier_appx_24mo,0,**** between the fold *** *** screen come whereby *** entire screen not **** functions. First was *** *** line at the fold but after the phone fold shut became *** entire screen black and reacts nowhere **** on.,39,The Clumsy Dropper (Standard Accidental)
2040,109.0,1319.0,1319.0,1319.0,NL_VOLUNTARY_ADLD_12M_MONTHLY_SMARTPHONE_36MTHPID,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade ,ADLD,NLADLD1245,28/09/2023,28/09/2024,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA178,28/09/2023,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,0.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,Mijn handen ***** *** na *** douchen en de telefoon glipte plots uit mijn hand op de grond *** de badkamer vloer die bestaat uit ***** badkamer tegels,1,0.0,0.08263836239575435,366.0,366.0,366.0,tier_appx_12mo,5,My hands ***** *** after *** showering and the phone slipped suddenly out of my hand on the ground *** the bathroom floor that consists of ***** bathroom tiles,29,The Clumsy Dropper (Standard Accidental)
2041,59.0,1449.0,1449.0,1449.0,NL_DISCOUNT_ADLD+THEFT_24M_UPFRONT_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT2403,2022-10-03 00:00:00,2024-10-03 00:00:00,Active,WUAWEI eStore,,WUAWEI,WUAWEI-AAA2,2022-11-03 00:00:00,0,self,Online Portal,Accidental Damage,NL,Completed,0.0,0.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,"Scherm is kapot (screenbleed aan de rechterkant, waarna het scherm volledig op zwart ging). Toestel kan niet meer aangezet worden en bediend worden. ","Ik gebruikte *** apparaat enkel zelf. De ****** begon in eerste instantie zeer geleidelijk met *** **** dunne (paar pixels brede) ***** lichtstreep langs de gehele rechterzijde *** *** scherm. Deze ***** lichtstreep werd over *** verloop *** *** aantal ***** steeds breder (2 a 4 mm) , tot tijdens *** gebruiken *** mijn telefoon *** scherm volledig op zwart schoot / uitviel. ",1,0.0,0.04071773636991028,731.0,700.0,700.0,tier_appx_24mo,4,"I used *** device only myself. The ****** started in first instance very gradually with *** **** thin (few pixels wide) ***** light line along the entire right side *** *** screen. This ***** light line became over *** course *** *** number *** ***** increasingly wider (2 a 4 mm) , until during *** using *** my phone *** screen fully on black shot / fell out.",68,The Clumsy Dropper (Standard Accidental)
2042,109.0,1199.0,1199.0,1199.0,NL_ADLD_12M_MONTHLY_SMARTPHONE,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD12,19/04/2023,19/04/2024,Active,EVOLLIS,SMARTPHONES,WUAWEI,WUAWEI-AAA278,19/04/2023,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,0.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,Ik gebruikte *** apparaat op *** moment dat *** incident plaats vond. *** toestel heb ik buiten perongeluk op *** scherp stuk ***** ***** ******. Hierdoor is *** scherm defect.,1,0.0,0.09090909090909091,366.0,366.0,366.0,tier_appx_12mo,5,I used *** device at *** moment that *** incident place found. *** device have I outside accidentally on *** sharp piece ***** ***** ******. Because of this is *** screen defective.,32,The Clumsy Dropper (Standard Accidental)
2043,59.0,899.0,899.0,899.0,NL_DISCOUNT_ADLD+THEFT_24M_UPFRONT_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT2403,30/11/2022,30/11/2024,Active,WUAWEI eStore,,WUAWEI,WUAWEI-AAA84,30/11/2022,0,self,Online Portal,Accidental Damage,NL,Completed,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,"Ik heb de telefoon waarschijnlijk per abuis op *** *** *** mijn auto ***** liggen bij *** inpakken *** de boodschappen. \*** *** *** verloren **** ik *** gaan rijden. \nHij is waarschijnlijk *** *** *** af gevallen op de weg, en er zijn vermoedelijk 1 of meerdere voertuigen over heen gereden. ",1,0.0,0.06562847608453838,731.0,731.0,731.0,tier_appx_24mo,0,"I have the phone probably by mistake on *** *** *** my car ***** lying at *** packing *** the groceries. \*** *** *** lost **** I *** go drive. 
He is probably *** *** *** off fallen on the road, and there are presumably 1 or multiple vehicles over driven.",51,The Commuter (Transit Damage)
2044,59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,18/02/2023,18/02/2024,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA104,18/02/2023,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,0.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,"Screen is cracked and damaged. Lines appear on screen because of damage, ",I dropped the phone out from my pocket directly on the floor. The screen got cracked in several location and in some areas on the screen there are horizontal black ***** appearing. ,1,0.0,0.037365421152628246,365.0,365.0,365.0,tier_appx_12mo,5,I dropped the phone out from my pocket directly on the floor. The screen got cracked in several location and in some areas on the screen there are horizontal black ***** appearing.,32,The Clumsy Dropper (Standard Accidental)
2045,59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-03-02 00:00:00,2024-03-02 00:00:00,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA119,2023-03-02 00:00:00,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,Ik had de telefoon in de broekzak zitten. Tijdens *** werk *** ik ***** *** actiebak aangelopen waardoor de achterkant *** de telefoon nu gebroken is.,1,0.0,0.037365421152628246,366.0,366.0,366.0,tier_appx_12mo,6,I had the phone in the pants pocket sitting. During *** work *** I ***** *** action bin walked against whereby the back side *** the phone now broken is.,30,The Professional (Workplace Accident)
2046,99.0,1579.0,1579.0,1579.0,NL_ADLD+THEFT_24M_UPFRONT_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT24,2023-04-07 00:00:00,2025-04-07 00:00:00,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA104,2023-04-07 00:00:00,0,self,Email,Theft,NL,Completed,,,,,,,,,,,,,"Mijn telefoon is gestolen terwijl ik op **** was. De **** was *** ********** tot/met **********.\*** was op vakantie in ********, ********. Ik had de telefoon bij mij in mijn ***. **** ik telefoon erbij wou pakken, was *** niet **** in mijn broekzak. *** gebeurde op ************* *****.\n",1,0.0,0.06269791006966434,731.0,731.0,731.0,tier_appx_24mo,0,"My phone is stolen while I on **** was. The **** was *** ********** to/with **********.\*** was on vacation in ********, ********. I had the phone with me in my ***. **** I phone there by want grab, was *** not **** in my pants pocket. *** happened on ************* *****.",51,The Victim (Theft/Loss)
2047,179.0,2299.0,2299.0,2299.0,NL_ADLD+THEFT_MONTHLY_LAPTOP_BACKTOSCHOOL50%,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT1226,20/05/2023,20/05/2024,Active,WUAWEI eStore,LAPTOP,WUAWEI,WUAWEI-AAA302,20/05/2023,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,1.0,,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,Deuk / scheur achterkant  bij scharnier. Verbogen chasis aan binnenkant.,Na *** bezoek in *********** was ik op *** station rond *****. Ik **** door de deuren heen en verstapte mij ik stootte ***** de deur(post) met mijn tas.\nDe tas maakte *** vrij ***** impact en na controleren zag ik dat er op de rug *** de laptop *** deuk / scheur is ontstaan. *** scharnier is daarbij ook beschadigd.,1,0.0,0.07785993910395825,366.0,366.0,366.0,tier_appx_12mo,5,"After *** visit in *********** was I on *** station around *****. I **** through the doors through and stumbled I bumped ***** the door(post) with my bag.
The bag made *** quite ***** impact and after checking saw I that there on the back *** the laptop *** dent / crack is arisen. *** hinge is thereby also damaged.",60,The Commuter (Transit Damage)
2048,35.0,469.0,469.0,469.0,NL_MANDATORY_ADLD_1Y_UPFRONT_WEARABLE_WATCH6,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1252,17/08/2023,17/08/2024,Active,,WEARABLES,WUAWEI,WUAWEI-AAA318,17/08/2023,0,self,Online Portal,Accidental Damage,NL,Declined,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,"Door *** nieuwe meganisme *** *** bandje *** de Watch 6 is mijn horloge afgegaan uit zichzelf, hij is *** geklikt. Hierdoor is hij in *** water gevallen en *** ik deze er niet **** uitkrijgen. ",0,0.0,0.07462686567164178,366.0,366.0,366.0,tier_appx_12mo,0,"Due to *** new mechanism *** *** strap *** the Watch 6 is my watch gone off by itself, he is *** clicked. Because of this is he in *** water fallen and *** I this not **** out get.",40,The Unlucky Spiller (Liquid Damage)
2049,35.0,469.0,469.0,469.0,NL_MANDATORY_ADLD_1Y_UPFRONT_WEARABLE_WATCH6,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1252,17/08/2023,17/08/2024,Active,,WEARABLES,WUAWEI,WUAWEI-AAA318,17/08/2023,0,self,Online Portal,Accidental Damage,NL,Declined,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Ik was met bewoners *** *** wandelen buiten bij *** water en **** is *** bandje *** mijn Watch *** gegaan bij *** openings mecanisme waardoor deze in *** water is gevallen. Ik heb *** niet uit *** water kunnen krijgen hierdoor is hij verloren. ,0,0.0,0.07462686567164178,366.0,366.0,366.0,tier_appx_12mo,0,I was with residents *** *** walking outside at *** water and **** is *** strap *** my Watch *** gone at *** opening mechanism whereby this in *** water is fallen. I have *** not out *** water been able to get because of this is he lost.,49,The Unlucky Spiller (Liquid Damage)
2050,59.0,1449.0,1144.03,1144.03,NL_ADLD+THEFT_24M_UPFRONT_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT24,23/02/2022,23/02/2024,Active,,,WUAWEI,WUAWEI-AAA2,23/02/2022,0,self,Online Portal,Accidental Damage,NL,Declined,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,Al sinds de laatste reparatie heeft de voor camera *** probleem waarbij *** *** tikkend geluid maakt en **** goed beeld *** filmen. In *** begin kwam *** zeldzaam voor maar *** lijkt steeds erger te ******.,0,304.97,0.04071773636991028,730.0,730.0,730.0,tier_appx_24mo,5,Already since the last repair has the front camera *** problem whereby *** *** ticking sound makes and **** good image *** filming. In *** beginning came *** rarely for but *** seems increasingly worse to ******.,37,The Clumsy Dropper (Standard Accidental)
2051,35.0,699.0,699.0,699.0,NL_ADLD_12M_UPFRONT_TABLET,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1204,15/08/2023,15/08/2024,Active,PSFM RETAIL ELECTRONICS,TABLET,WUAWEI,WUAWEI-AAA161,15/08/2023,0,self,Online Portal,Accidental Damage,NL,Completed,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,schade aan behuizing en display,toestel is gevallen en er zit en deuk in de behuizing. Bij *** innemen *** *** toestel werd mij verteld dat *** scherm waarschijnlijk meegenomen **** ****** met de reparatie.,1,0.0,0.05007153075822604,366.0,366.0,366.0,tier_appx_12mo,5,device is fallen and there sits and dent in the housing. At *** taking in *** *** device was me told that *** screen probably taken along **** ****** with the repair.,32,The Clumsy Dropper (Standard Accidental)
